user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
a100000360,2018-01-11,House Ads,personalization,True,English,English,19-24 years,2018-01-11,2018-02-24,House Ads,True
a100000361,2018-01-12,House Ads,personalization,True,English,English,24-30 years,2018-01-12,2018-02-21,House Ads,True
a100000362,2018-01-13,House Ads,control,True,English,German,0-18 years,2018-01-13,2018-02-12,House Ads,True
a100000363,2018-01-14,House Ads,control,True,English,English,19-24 years,2018-01-14,2018-02-18,House Ads,True
a100000364,2018-01-15,House Ads,control,True,English,English,24-30 years,2018-01-15,2018-03-17,House Ads,True
a100000365,2018-01-16,House Ads,control,True,English,English,30-36 years,2018-01-16,2018-03-29,House Ads,True
a100000366,2018-01-17,House Ads,control,True,English,Spanish,36-45 years,2018-01-17,2018-02-16,House Ads,True
a100000367,2018-01-18,House Ads,control,True,English,English,45-55 years,2018-01-18,2018-02-10,House Ads,True
a100000368,2018-01-19,House Ads,control,True,English,English,55+ years,2018-01-19,2018-04-06,House Ads,True
a100000369,2018-01-20,House Ads,control,True,English,English,0-18 years,2018-01-20,,House Ads,False
a100000370,2018-01-21,House Ads,control,True,English,English,19-24 years,2018-01-21,,House Ads,False
a100000371,2018-01-22,House Ads,control,True,English,Arabic,24-30 years,2018-01-22,,House Ads,False
a100000372,2018-01-23,House Ads,control,True,English,English,30-36 years,2018-01-23,,House Ads,False
a100000373,2018-01-24,House Ads,control,True,English,English,36-45 years,2018-01-24,,House Ads,False
a100000374,2018-01-25,House Ads,control,True,English,German,45-55 years,2018-01-25,,House Ads,False
a100000375,2018-01-26,House Ads,control,True,English,Spanish,55+ years,2018-01-26,,House Ads,False
a100000376,2018-01-27,House Ads,control,True,English,Spanish,0-18 years,2018-01-27,,House Ads,False
a100000377,2018-01-28,House Ads,control,True,English,English,19-24 years,2018-01-28,,House Ads,False
a100000378,2018-01-29,House Ads,control,True,English,English,24-30 years,2018-01-29,2018-04-09,House Ads,True
a100000379,2018-01-30,House Ads,control,True,English,Spanish,30-36 years,2018-01-30,2018-03-23,House Ads,True
a100000380,2018-01-31,House Ads,control,True,English,English,36-45 years,2018-01-31,2018-05-09,House Ads,True
a100000381,2018-01-11,House Ads,control,True,English,English,45-55 years,2018-01-11,2018-03-20,House Ads,True
a100000382,2018-01-12,House Ads,control,True,English,English,55+ years,2018-01-12,2018-02-05,House Ads,True
a100000383,2018-01-13,House Ads,control,True,English,English,0-18 years,2018-01-13,2018-03-19,House Ads,True
a100000384,2018-01-14,House Ads,control,True,English,English,19-24 years,2018-01-14,2018-01-28,House Ads,True
a100000385,2018-01-15,House Ads,control,True,English,English,24-30 years,2018-01-15,2018-03-22,House Ads,True
a100000386,2018-01-16,House Ads,control,True,English,English,30-36 years,2018-01-16,2018-02-01,House Ads,True
a100000387,2018-01-17,House Ads,control,True,English,Spanish,36-45 years,2018-01-17,2018-02-03,House Ads,True
a100000388,2018-01-18,House Ads,control,True,English,German,45-55 years,2018-01-18,2018-03-31,House Ads,True
a100000389,2018-01-19,House Ads,control,True,English,English,55+ years,2018-01-19,2018-04-19,House Ads,True
a100000390,2018-01-20,House Ads,control,True,English,Arabic,0-18 years,2018-01-20,2018-01-31,House Ads,True
a100000391,2018-01-21,House Ads,control,True,English,English,19-24 years,2018-01-21,2018-04-03,House Ads,True
a100000392,2018-01-22,House Ads,control,True,English,English,24-30 years,2018-01-22,2018-02-16,House Ads,True
a100000393,2018-01-23,House Ads,control,True,English,English,30-36 years,2018-01-23,2018-03-28,House Ads,True
a100000394,2018-01-24,House Ads,control,True,English,English,36-45 years,2018-01-24,2018-02-20,House Ads,True
a100000395,2018-01-25,House Ads,control,True,English,English,45-55 years,2018-01-25,,House Ads,False
a100000396,2018-01-26,House Ads,control,True,English,Spanish,55+ years,2018-01-26,,House Ads,False
a100000397,2018-01-27,House Ads,personalization,True,English,English,0-18 years,2018-01-27,,House Ads,False
a100000398,2018-01-28,House Ads,personalization,True,English,English,19-24 years,2018-01-28,2018-02-05,House Ads,True
a100000399,2018-01-29,House Ads,personalization,True,English,Arabic,24-30 years,2018-01-29,2018-03-09,House Ads,True
a100000400,2018-01-30,House Ads,personalization,True,English,English,30-36 years,2018-01-30,2018-04-08,House Ads,True
a100000401,2018-01-31,House Ads,personalization,True,English,Arabic,36-45 years,2018-01-31,2018-04-19,House Ads,True
a100000402,2018-01-11,House Ads,personalization,True,English,English,45-55 years,2018-01-11,2018-02-25,House Ads,True
a100000403,2018-01-13,House Ads,personalization,True,English,English,55+ years,2018-01-13,2018-01-24,House Ads,True
a100000404,2018-01-14,House Ads,personalization,True,English,English,0-18 years,2018-01-14,2018-01-22,House Ads,True
a100000405,2018-01-15,House Ads,personalization,True,English,English,19-24 years,2018-01-15,2018-04-08,House Ads,True
a100000406,2018-01-16,House Ads,personalization,True,English,English,24-30 years,2018-01-16,2018-03-13,House Ads,True
a100000407,2018-01-17,House Ads,personalization,True,English,Spanish,0-18 years,2018-01-17,,House Ads,False
a100000408,2018-01-18,House Ads,personalization,True,English,English,19-24 years,2018-01-18,,House Ads,False
a100000409,2018-01-19,House Ads,personalization,True,English,Arabic,24-30 years,2018-01-19,,House Ads,False
a100000410,2018-01-20,House Ads,personalization,True,English,English,0-18 years,2018-01-20,,House Ads,False
a100000411,2018-01-22,House Ads,personalization,True,English,English,19-24 years,2018-01-22,,House Ads,False
a100000412,2018-01-23,House Ads,personalization,True,English,English,24-30 years,2018-01-23,,House Ads,False
a100000413,2018-01-24,House Ads,personalization,True,English,English,0-18 years,2018-01-24,,House Ads,False
a100000414,2018-01-25,House Ads,personalization,True,English,English,19-24 years,2018-01-25,,House Ads,False
a100000415,2018-01-26,House Ads,personalization,True,English,English,24-30 years,2018-01-26,,House Ads,False
a100000416,2018-01-27,House Ads,personalization,True,English,English,0-18 years,2018-01-27,,House Ads,False
a100000417,2018-01-28,House Ads,personalization,True,English,English,19-24 years,2018-01-28,,House Ads,False
a100000418,2018-01-29,House Ads,personalization,True,English,Arabic,24-30 years,2018-01-29,,House Ads,False
a100000419,2018-01-30,House Ads,personalization,True,English,English,0-18 years,2018-01-30,,House Ads,False
a100000420,2018-01-31,House Ads,personalization,True,English,Spanish,19-24 years,2018-01-31,,House Ads,False
a100000494,2018-01-11,House Ads,personalization,True,English,English,24-30 years,2018-01-11,,House Ads,False
a100000495,2018-01-13,House Ads,personalization,True,English,English,30-36 years,2018-01-13,,House Ads,False
a100000496,2018-01-14,House Ads,personalization,True,English,English,36-45 years,2018-01-14,,House Ads,False
a100000497,2018-01-15,House Ads,personalization,True,English,English,45-55 years,2018-01-15,,House Ads,False
a100000498,2018-01-16,House Ads,personalization,True,English,English,55+ years,2018-01-16,,House Ads,False
a100000499,2018-01-17,House Ads,personalization,True,English,English,0-18 years,2018-01-17,,House Ads,False
a100000500,2018-01-18,House Ads,personalization,True,English,English,19-24 years,2018-01-18,,House Ads,False
a100000509,2018-01-20,House Ads,personalization,True,English,English,24-30 years,2018-01-20,,House Ads,False
a100000510,2018-01-21,House Ads,personalization,True,English,English,0-18 years,2018-01-21,,House Ads,False
a100000511,2018-01-22,House Ads,personalization,True,English,German,19-24 years,2018-01-22,,House Ads,False
a100000512,2018-01-24,House Ads,personalization,True,English,English,24-30 years,2018-01-24,,House Ads,False
a100000513,2018-01-25,House Ads,personalization,True,English,English,0-18 years,2018-01-25,,House Ads,False
a100000514,2018-01-26,House Ads,personalization,True,English,English,19-24 years,2018-01-26,,House Ads,False
a100000515,2018-01-27,House Ads,personalization,True,English,English,24-30 years,2018-01-27,,House Ads,False
a100000523,2018-01-28,House Ads,personalization,True,English,English,0-18 years,2018-01-28,,House Ads,False
a100000524,2018-01-30,House Ads,personalization,True,English,Spanish,19-24 years,2018-01-30,,House Ads,False
a100000525,2018-01-31,House Ads,personalization,True,English,English,24-30 years,2018-01-31,,House Ads,False
a100000526,2018-01-01,Email,personalization,True,Arabic,Arabic,0-18 years,2018-01-01,,Email,False
a100000527,2018-01-02,Push,personalization,True,English,English,19-24 years,2018-01-02,,Push,False
a100000528,2018-01-03,Facebook,personalization,True,English,English,24-30 years,2018-01-03,,Facebook,False
a100000529,2018-01-04,Instagram,personalization,True,English,English,0-18 years,2018-01-04,,Instagram,False
a100000530,2018-01-05,Email,personalization,True,Arabic,Arabic,19-24 years,2018-01-05,,Email,False
a100000531,2018-01-06,Push,personalization,True,English,English,24-30 years,2018-01-06,,Push,False
a100000532,2018-01-07,Facebook,personalization,True,English,English,30-36 years,2018-01-07,,Facebook,False
a100000533,2018-01-08,Instagram,personalization,True,English,English,36-45 years,2018-01-08,,Instagram,False
a100000534,2018-01-09,Email,personalization,False,English,English,45-55 years,2018-01-09,,Email,False
a100000535,2018-01-10,Push,personalization,True,English,English,55+ years,2018-01-10,,Push,False
a100000536,2018-01-11,Facebook,personalization,True,English,English,0-18 years,2018-01-11,2018-03-26,Facebook,True
a100000537,2018-01-12,Instagram,personalization,True,English,English,19-24 years,2018-01-12,2018-02-25,Instagram,True
a100000538,2018-01-13,Email,personalization,True,Arabic,Arabic,24-30 years,2018-01-13,2018-01-23,Email,True
a100000539,2018-01-14,Push,personalization,True,English,English,0-18 years,2018-01-14,2018-02-28,Push,True
a100000540,2018-01-15,Facebook,personalization,True,English,English,19-24 years,2018-01-15,2018-03-25,Facebook,True
a100000541,2018-01-16,Instagram,personalization,True,English,English,24-30 years,2018-01-16,2018-03-12,Instagram,True
a100000542,2018-01-17,Email,personalization,True,English,English,0-18 years,2018-01-17,2018-02-12,Email,True
a100000543,2018-01-18,Push,personalization,True,English,English,19-24 years,2018-01-18,2018-04-27,Push,True
a100000544,2018-01-19,Facebook,personalization,True,English,English,24-30 years,2018-01-19,2018-01-29,Facebook,True
a100000545,2018-01-20,Instagram,personalization,True,English,English,0-18 years,2018-01-20,,Instagram,False
a100000546,2018-01-21,Email,personalization,True,English,English,19-24 years,2018-01-21,,Email,False
a100000547,2018-01-22,Push,personalization,True,English,English,24-30 years,2018-01-22,,Push,False
a100000548,2018-01-23,Facebook,personalization,True,English,English,0-18 years,2018-01-23,,Facebook,False
a100000549,2018-01-24,Instagram,personalization,True,English,English,19-24 years,2018-01-24,,Instagram,False
a100000550,2018-01-25,Email,personalization,True,English,English,24-30 years,2018-01-25,,Email,False
a100000551,2018-01-26,Push,personalization,True,English,English,0-18 years,2018-01-26,,Push,False
a100000552,2018-01-27,Facebook,personalization,True,English,English,19-24 years,2018-01-27,,Facebook,False
a100000553,2018-01-28,Instagram,personalization,True,English,English,24-30 years,2018-01-28,,Instagram,False
a100000554,2018-01-29,Email,personalization,False,English,English,30-36 years,2018-01-29,,Email,False
a100000555,2018-01-30,Push,personalization,True,English,English,36-45 years,2018-01-30,2018-05-02,Push,True
a100000556,2018-01-31,Facebook,personalization,True,English,English,45-55 years,2018-01-31,2018-03-05,Facebook,True
a100000557,2018-01-01,Instagram,personalization,True,English,English,55+ years,2018-01-01,2018-01-09,Instagram,True
a100000558,2018-01-02,Email,personalization,True,English,English,0-18 years,2018-01-02,2018-03-26,Email,True
a100000559,2018-01-03,Push,personalization,True,English,English,19-24 years,2018-01-03,2018-01-06,Push,True
a100000560,2018-01-04,Facebook,personalization,True,English,English,24-30 years,2018-01-04,2018-01-25,Facebook,True
a100000561,2018-01-05,Instagram,personalization,True,English,English,0-18 years,2018-01-05,2018-04-07,Instagram,True
a100000562,2018-01-06,Email,personalization,False,English,English,19-24 years,2018-01-06,2018-02-15,Email,True
a100000563,2018-01-07,Push,personalization,True,English,English,24-30 years,2018-01-07,2018-01-10,Push,True
a100000564,2018-01-08,Facebook,personalization,True,English,English,0-18 years,2018-01-08,,Facebook,False
a100000565,2018-01-09,Instagram,personalization,True,English,English,19-24 years,2018-01-09,,Instagram,False
a100000566,2018-01-10,Facebook,personalization,True,English,English,24-30 years,2018-01-10,,Facebook,False
a100000567,2018-01-11,Facebook,personalization,True,English,English,0-18 years,2018-01-11,,Facebook,False
a100000568,2018-01-12,Facebook,personalization,True,English,English,19-24 years,2018-01-12,,Facebook,False
a100000569,2018-01-13,Facebook,personalization,True,English,English,24-30 years,2018-01-13,,Facebook,False
a100000570,2018-01-14,Facebook,personalization,True,English,English,0-18 years,2018-01-14,,Facebook,False
a100000571,2018-01-15,Facebook,personalization,True,English,English,19-24 years,2018-01-15,2018-02-26,Facebook,True
a100000572,2018-01-16,Facebook,personalization,True,English,English,24-30 years,2018-01-16,2018-01-23,Facebook,True
a100000573,2018-01-17,Facebook,personalization,True,English,English,0-18 years,2018-01-17,2018-01-21,Facebook,True
a100000574,2018-01-18,Facebook,personalization,True,English,English,19-24 years,2018-01-18,2018-01-19,Facebook,True
a100000575,2018-01-19,Facebook,personalization,True,English,English,24-30 years,2018-01-19,2018-02-23,Facebook,True
a100000576,2018-01-20,Facebook,personalization,True,English,English,30-36 years,2018-01-20,2018-04-21,Facebook,True
a100000577,2018-01-21,Facebook,personalization,True,English,English,36-45 years,2018-01-21,2018-03-31,Facebook,True
a100000578,2018-01-22,Facebook,personalization,True,English,English,45-55 years,2018-01-22,2018-04-02,Facebook,True
a100000579,2018-01-23,Facebook,personalization,True,English,English,55+ years,2018-01-23,2018-02-16,Facebook,True
a100000580,2018-01-24,Facebook,personalization,True,English,English,0-18 years,2018-01-24,,Facebook,False
a100000581,2018-01-25,Facebook,personalization,True,English,English,19-24 years,2018-01-25,,Facebook,False
a100000582,2018-01-26,Facebook,personalization,True,English,English,24-30 years,2018-01-26,,Facebook,False
a100000583,2018-01-27,Facebook,personalization,True,English,English,0-18 years,2018-01-27,,Facebook,False
a100000584,2018-01-28,Facebook,personalization,True,English,English,19-24 years,2018-01-28,,Facebook,False
a100000585,2018-01-29,Facebook,personalization,True,English,English,24-30 years,2018-01-29,,Facebook,False
